ident,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,gps_code
VYYY,Yangon International Airport,16.9073009491,96.1332015991,AS,MM,MM-06,Yangon,VYYY
W00,Freeway Airport,38.9413986206,-76.7723999023,NA,US,US-MD,Mitchellville,W00
W04,Ocean Shores Municipal Airport,47.0037002563477,-124.143997192383,NA,US,US-WA,Ocean Shores,W04
W07,Leon Airport,38.703498840332,-81.9522018432617,NA,US,US-WV,Leon,W07
W09,Lower Monumental State Airport,46.5503997802734,-118.536003112793,NA,US,US-WA,Kahlotus,W09
W10,Whidbey Air Park,48.0175018310547,-122.438003540039,NA,US,US-WA,Langley,W10
W12,Lost River Resort Airport,48.649600982666,-120.501998901367,NA,US,US-WA,Mazama,W12
W13,Eagle's Nest Airport,38.0770988464355,-78.9441986083984,NA,US,US-VA,Waynesboro,W13
W16,Firstair Field,47.8713989257813,-121.995002746582,NA,US,US-WA,Monroe,W16
W18,Suburban Airport,39.0769004821777,-76.8280029296875,NA,US,US-MD,Laurel,W18
W19,Verona Airport,42.9832992553711,-89.5167999267578,NA,US,US-WI,Verona,W19
W20,Moses Lake Municipal Airport,47.1419982910156,-119.237998962402,NA,US,US-WA,Moses Lake,W20
W23,Wild Rose Idlewild Airport,44.1977996826172,-89.217903137207,NA,US,US-WI,Wild Rose,W23
W24,Falwell Airport,37.3778991699219,-79.122200012207,NA,US,US-VA,Lynchburg,W24
W27,Woodland State Airport,45.8987998962402,-122.736999511719,NA,US,US-WA,Woodland,W27
W29,Bay Bridge Airport,38.9763984680176,-76.3295974731445,NA,US,US-MD,Stevensville,W29
W34,Shiocton Airport,44.4547004699707,-88.5617980957031,NA,US,US-WI,Shiocton,W34
W42,Fallston Airport,39.5014991760254,-76.4111022949219,NA,US,US-MD,Fallston,W42
W48,Essex Skypark Airport,39.2625999450684,-76.4329986572266,NA,US,US-MD,Baltimore,W48
W50,Davis Airstrip,39.244499206543,-77.1485977172852,NA,US,US-MD,Laytonsville,W50
W52,Goheen Airport,45.8268013000488,-122.577003479004,NA,US,US-WA,Battle Ground,W52
W56,Fly For Fun Airport,45.6873016357422,-122.522003173828,NA,US,US-WA,Vancouver,W56
W57,Round Lake Airport,42.92919921875,-73.7704010009766,NA,US,US-NY,Round Lake,W57
W58,Cedars North Airpark,45.7645988464356,-122.514999389648,NA,US,US-WA,Battle Ground,W58
W73,Mid Atlantic Soaring Center Airport,39.7569999694824,-77.3514022827149,NA,US,US-PA,Fairfield,W73
W75,Hummel Field,37.6024017333984,-76.4467010498047,NA,US,US-VA,Saluda,W75
W87,Wickenheiser Airport,42.0181007385254,-83.377197265625,NA,US,US-MI,Carleton,W87
W88,Air Harbor Airport,36.1735992431641,-79.8031005859375,NA,US,US-NC,Greensboro,W88
WA00,Mercer Ranch Airport,45.9000015258789,-119.90599822998,NA,US,US-WA,Alderdale,WA00
WA01,Wirkkala Airport,46.356201171875,-123.815002441406,NA,US,US-WA,Naselle,WA01
WA04,Kyles Airport,47.8133010864258,-122.042999267578,NA,US,US-WA,Snohomish,WA04
WA05,Apex Airpark,47.6567993164,-122.733001709,NA,US,US-WA,Silverdale,WA05
WA07,Barker Airport,48.3748016357422,-122.338996887207,NA,US,US-WA,Mount Vernon,WA07
WA08,Zwainz Farms Airport,47.7206993103027,-117.908996582031,NA,US,US-WA,Reardan,WA08
WA09,Roche Harbor Airport,48.6123008728,-123.138999939,NA,US,US-WA,Roche Harbor,WA09
WA10,Gosney Airport,43.7221984863281,-106.666999816895,NA,US,US-WY,Kaycee,WA10
WA12,Acme Field,48.7095985412598,-122.178001403809,NA,US,US-WA,Acme,WA12
WA14,Connell City Airport,46.6623992919922,-118.833000183105,NA,US,US-WA,Connell,WA14
WA15,Coulee City Airport,47.6165008544922,-119.24299621582,NA,US,US-WA,Coulee City,WA15
WA16,Banas Field,46.7997016906738,-123.541000366211,NA,US,US-WA,Brooklyn,WA16
WA17,Majerle Strip STOLport,47.755298614502,-121.982002258301,NA,US,US-WA,Duvall,WA17
WA18,Decatur /Jones/ Airport,48.5101013183594,-122.803001403809,NA,US,US-WA,Decatur Island,WA18
WA1B,Aru Airport,-6.57342004776001,134.147003173828,AS,ID,ID-MA,Fekfetal / Jerdera-Trangan Island,WA1B
WA20,Gray Ranch Airport,46.8480987548828,-118.177001953125,NA,US,US-WA,Benge,WA20
WA21,Elk Heights Airport,48.0019989013672,-117.263000488281,NA,US,US-WA,Elk,WA21
WA22,Mirth Airport,47.9385986328125,-122.608001708984,NA,US,US-WA,Hansville,WA22
WA23,Pine Bluff Airport,48.0209999084473,-117.738998413086,NA,US,US-WA,Springdale,WA23
WA24,Pfister's Airport,46.396900177,-119.021003723,NA,US,US-WA,Pasco,WA24
WA25,Green Valley Airfield,48.0959014892578,-122.015998840332,NA,US,US-WA,Granite Falls,WA25
WA26,Harrah Airport,46.4081993103027,-120.63500213623,NA,US,US-WA,Harrah,WA26
WA29,La Center View-Air Airport,45.8956985473633,-122.59400177002,NA,US,US-WA,La Center,WA29
WA30,Lacrosse Municipal Airport,46.7910003662109,-117.920997619629,NA,US,US-WA,Lacrosse,WA30
WA35,Clam Harbor Airport,48.6222991943359,-122.946998596191,NA,US,US-WA,Eastsound,WA35
WA37,Chinook Farms Airport,46.9103012084961,-120.436996459961,NA,US,US-WA,Kittitas,WA37
WA39,Woodfield Airport,46.127799987793,-119.017997741699,NA,US,US-WA,Kennewick,WA39
WA41,Bear Canyon West Field,46.5988998413086,-122.484001159668,NA,US,US-WA,Morton,WA41
WA42,Stacey's Airport,47.9720001220703,-122.772003173828,NA,US,US-WA,Port Townsend,WA42
WA44,Maranggo Airport,-5.76457023620606,123.916999816895,AS,ID,ID-SG,Waha-Tomea Island,WA44
WA45,Olympic Field,47.9953002929688,-122.900001525879,NA,US,US-WA,Discovery Bay/Maynard,WA45
WA46,Daybreak Airport,45.8302993774414,-122.637001037598,NA,US,US-WA,La Center,WA46
WA47,Flying Rock Airpark,47.1537017822266,-120.637001037598,NA,US,US-WA,Ellensburg,WA47
WA49,Flying R Ranch Airport,47.502799987793,-117.648002624512,NA,US,US-WA,Cheney,WA49
WA52,Deer Flat Airport,47.956901550293,-117.603996276855,NA,US,US-WA,Deer Park,WA52
WA56,Israel's Farm Airport,48.5075988769531,-122.092002868652,NA,US,US-WA,Sedro Woolley,WA56
WA57,Bluecreek Airport,48.3138999938965,-117.839996337891,NA,US,US-WA,Addy,WA57
WA58,Eliza Island Airport,48.652606,-122.584617,NA,US,US-WA,Bellingham,WA58
WA59,Rake's Glen Airport,48.1248016357422,-123.176002502441,NA,US,US-WA,Sequim,WA59
WA61,Thompson Airport,47.7983016967773,-122.529998779297,NA,US,US-WA,Kingston,WA61
WA62,Paradise Air Ranch Airport,47.4706993103027,-117.418998718262,NA,US,US-WA,Spangle,WA62
WA63,Pleasant Farm Airport,45.562342,-122.256089,NA,US,US-WA,Washougal,WA63
WA66,Spring Creek Ranch Airport,45.8054008483887,-121.500999450684,NA,US,US-WA,White Salmon,WA66
WA67,Green Mountain STOLport,45.6631011962891,-122.472999572754,NA,US,US-WA,Vancouver,WA67
WA68,Sky Valley Airstrip,48.076944,-122.840661,NA,US,US-WA,Port Townsend,WA68
WA69,Wax Orchards Airport,47.401798248291,-122.498001098633,NA,US,US-WA,Vashon,WA69
WA70,Frosty Creek Airport,48.5777015686035,-118.985000610352,NA,US,US-WA,Tonasket,WA70
WA72,Zema Private Airport,48.6446990966797,-117.938003540039,NA,US,US-WA,Colville,WA72
WA73,Smith Airport,48.5250015258789,-117.852996826172,NA,US,US-WA,Colville,WA73
WA74,Quincy Flying Service Airport,47.2266998291016,-119.908996582031,NA,US,US-WA,Quincy,WA74
WA76,Columbia Crest Winery Airport,45.9561996459961,-119.620002746582,NA,US,US-WA,Paterson,WA76
WA77,Enumclaw Airport,47.1957015991211,-122.022003173828,NA,US,US-WA,Enumclaw,WA77
WA78,Sky River Ranch Airport,45.6278991699219,-122.184997558594,NA,US,US-WA,Washougal,WA78
WA79,Walter Sutton's Private Strip,45.9332008361816,-122.417999267578,NA,US,US-WA,Amboy,WA79
WA80,Mc Clellan Field,45.8942985535,-122.547996521,NA,US,US-WA,Amboy,WA80
WA84,Auburn Academy Airport,47.2807006835938,-122.150001525879,NA,US,US-WA,Auburn,WA84
WA87,Parkside Airpark,45.8158988952637,-122.553001403809,NA,US,US-WA,Battle Ground,WA87
WA88,Horse Fly Airport,48.8928985595703,-122.556999206543,NA,US,US-WA,Ferndale,WA88
WA90,Floathaven Airstrip,48.7332000732422,-122.350997924805,NA,US,US-WA,Bellingham,WA90
WA95,Skyqueen Airport,46.7186012268066,-122.911003112793,NA,US,US-WA,Centralia,WA95
WA96,Leisureland Airpark,47.6074981689453,-122.774002075195,NA,US,US-WA,Bremerton,WA96
WA97,Buena Airport,46.4431991577149,-120.341003417969,NA,US,US-WA,Buena,WA97
WA99,Flying K Ranch Airport,46.3292999267578,-122.886001586914,NA,US,US-WA,Castle Rock,WA99
WAAA,Hasanuddin International Airport,-5.06162977218628,119.554000854492,AS,ID,ID-SN,Ujung Pandang-Celebes Island,WAAA
WAAG,Malimpung Airport,-3.72694396972656,119.736389160156,AS,ID,ID-SN,Malimpung-Celebes Island,WAAG
WAAJ,Tampa Padang Airport,-2.583333,119.033333,AS,ID,ID-SN,Mamuju-Celebes Island,WAWJ
WAAL,Ponggaluku Airport,-4.31666707992554,122.466667175293,AS,ID,ID-SG,Wawooru-Celebes Island,WAAL
WAAP,Kolaka Airport,-4.0637698173523,121.624000549316,AS,ID,ID-SG,Kolaka-Celebes Island,WAAP
WAAT,Makale Airport,-3.10935997963,119.856002808,AS,ID,ID-SN,Makale-Celebes Island,WAAT
WABB,Frans Kaisiepo Airport,-1.19001996517181,136.108001708984,AS,ID,ID-PA,Biak-Supiori Island,WABB
WABC,Akimuga,-4.6043,137.6576,AS,ID,ID-PA,,WABC
WABD,Moanamani Airport,-3.98340201377869,136.083297729492,AS,ID,ID-PA,Moanamani-Papua Island,WABD
WABG,Wagethe Airport,-4.04422998428345,136.27799987793,AS,ID,ID-PA,Wagethe-Papua Island,WABG
WABI,Nabire Airport,-3.3681800365448,135.496002197266,AS,ID,ID-PA,Nabire-Papua Island,WABI
WABL,Illaga Airport,-3.97648,137.6225,AS,ID,ID-PA,Illaga-Papua Island,WABL
WABN,Kokonau Airport,-4.71075,136.43515,AS,ID,ID-PA,Kokonau-Papua Island,WABN
WABO,Serui Airport,-1.87557995319366,136.240997314453,AS,ID,ID-PA,Serui-Japen Island,WABO
WABP,Moses Kilangin Airport,-4.52827978134155,136.886993408203,AS,ID,ID-PA,Timika-Papua Island,WABP
WABT,Enarotali Airport,-3.92589998245239,136.376998901367,AS,ID,ID-PA,Enarotali-Papua Island,WABT
WABU,Biak Manuhua Airport,-1.17358994483948,136.080001831055,AS,ID,ID-PA,Biak-Supiori Island,WABU
WABW,Waren Airport,-1.62853002548218,134.123992919922,AS,ID,ID-IJ,Celebes Island,WABW
WABY,Kebo Airstrip,-3.8248,136.3855,AS,ID,ID-PA,Kebo,WABY
WADA,Selaparang Airport,-8.56070995331,116.095001221,AS,ID,ID-NB,Mataram-Lombok Island,WADA
WADB,Muhammad Salahuddin Airport,-8.53964996337891,118.686996459961,AS,ID,ID-NB,Bima-Sumbawa Island,WADB
WADD,Ngurah Rai (Bali) International Airport,-8.7481698989868,115.16699981689,AS,ID,ID-BA,Denpasar-Bali Island,WADD
WADL,Bandara International Lombok Airport,-8.757322,116.276675,AS,ID,ID-NB,Mataram,WADL
WADS,Sumbawa Besar Airport,-8.48904037475586,117.412002563477,AS,ID,ID-NB,Sumbawa Island,WADS
WADT,Tambolaka Airport,-9.4097204208374,119.244003295898,AS,ID,ID-NT,Waikabubak-Sumba Island,WADT
WADW,Waingapu Airport,-9.6692199707,120.302001953,AS,ID,ID-NT,Waingapu-Sumba Island,WADW
WAJA,Arso Airport,-2.93333292007446,140.783340454102,AS,ID,ID-PA,Arso-Papua Island,WAJA
WAJB,Bokondini Airport,-3.6822,138.6755,AS,ID,ID-PA,Bokondini,WAJB
WAJD,Wakde Airport,-1.93528997898102,139.020004272461,AS,ID,ID-PA,Masi Masi Island,WAJD
WAJI,Sarmi Airport,-1.8695499897,138.75,AS,ID,ID-PA,Sarmi-Papua Island,WAJI
WAJJ,Sentani Airport,-2.57695007324219,140.516006469727,AS,ID,ID-PA,Jayapura-Papua Island,WAJJ
WAJK,Kiwirok Airstrip,-4.7135,140.7407,AS,ID,ID-PA,Kiwirok,WAJK
WAJL,Lereh Airport,-3.0795,139.952,AS,ID,ID-PA,Lereh-Papua Island,WAJL
WAJM,Mulia Airport,-3.7018,137.957,AS,ID,ID-PA,Mulia-Papua Island,WABQ
WAJO,Oksibil Airport,-5.09106016159058,140.610000610352,AS,ID,ID-PA,Oksibil-Papua Island,WAJO
WAJR,Waris Airport,-3.235,140.994,AS,ID,ID-PA,Swach,WAJR
WAJS,Senggeh Airport,-3.45,140.779,AS,ID,ID-PA,Senggeh,WAJS
WAJU,Ubrub Airport,-3.67565,140.8838,AS,ID,ID-PA,Ubrub-Papua Island,WAJU
WAJW,Wamena Airport,-4.10250997543335,138.957000732422,AS,ID,ID-PA,Wamena-Papua Island,WAJW
WAJY,Werur/Mar Airport,-0.4198,132.1886,AS,ID,ID-IJ,Mar,WAJY
WAKD,Mindiptana Airport,-5.75,140.367004394531,AS,ID,ID-PA,Mindiptana-Papua Island,WAKD
WAKE,Bade Airport,-7.71463012695313,139.574996948242,AS,ID,ID-PA,Bade-Papua Island,WAKE
WAKG,Agats Airport,-5.54146003723145,138.133331298828,AS,ID,ID-PA,Agats-Papua Island,WAKG
WAKK,Mopah Airport,-8.52029037475586,140.417999267578,AS,ID,ID-PA,Merauke-Papua Island,WAKK
WAKO,Okaba Airport,-8.0946,139.7233,AS,ID,ID-PA,Okaba-Papua Island,WAKO
WAKP,Kepi Airport,-6.5418,139.3318,AS,ID,ID-PA,Kepi-Papua Island,WAKP
WAKT,Tanah Merah Airport,-6.09921979904175,140.298004150391,AS,ID,ID-PA,Tanah Merah-Papua Island,WAKT
WALE,Melak Airport,-0.203611001372,115.760002136,AS,ID,ID-KI,Melak-Borneo Island,WALE
WALG,Tanjung Harapan Airport,2.83583333333,117.373611111,AS,ID,ID-U-A,Tanjung Selor-Borneo Island,WALG
WALJ,Datadawai Airport,0.8106,114.5306,AS,ID,ID-KT,Datadawai-Borneo Island,WALJ
WALK,Barau(Kalimaru) Airport,2.15549993515,117.431999207,AS,ID,ID-KI,Tanjung Redep-Borneo Island,WALK
WALL,Sultan Aji Muhamad Sulaiman Airport,-1.26827001572,116.893997192,AS,ID,ID-KI,Kotamadya Balikpapan,WALL
WALQ,Muara Badak Pujangan Airport,-0.306075006723,117.416000366,AS,ID,ID-KI,Muara Badak-Borneo Island,WALQ
WALR,Juwata Airport,3.32666666667,117.569444444,AS,ID,ID-U-A,Tarakan Island,WAQQ
WALS,Temindung Airport,-0.484530985355,117.156997681,AS,ID,ID-KI,Samarinda,WALS
WALT,Tanjung Santan Airport,-0.0929730013013,117.45300293,AS,ID,ID-KI,Santan-Borneo Island,WALT
WALV,Bunyu Airport,3.45571994781,117.866996765,AS,ID,ID-U-A,Bunju Island,WALV
WALX,Mangkajang Airport,2.00750994682,117.749000549,AS,ID,ID-KI,Mangkajang-Borneo Island,WALX
WAMA,Gamarmalamo Airport,1.83833003044128,127.786003112793,AS,ID,ID-MU,Galela-Celebes Island,WAMA
WAMB,Kotamubagu/Mopait Airport,0.6835,124.2757,AS,ID,ID-SA,Kotamubagu-Celebes Island,WAMB
WAMC,Tentena Airport,-2,120.766670227051,AS,ID,ID-ST,Tentena-Celebes Island,WAMC
WAMD,Jailolo/Kuripasai Airport,1.11699998378754,127.483001708984,AS,ID,ID-MU,Kuripasai-Celebes Island,WAMD
WAMG,Jalaluddin Airport,0.63711899519,122.849998474,AS,ID,ID-GO,Gorontalo-Celebes Island,WAMG
WAMH,Naha Airport,3.68320989608765,125.52799987793,AS,ID,ID-SA,Tahuna-Sangihe Island,WAMH
WAMI,Sultan Bantilan Airport,1.123428,120.793658,AS,ID,ID-ST,Toli Toli-Celebes Island,WAMI
WAMJ,Gebe Airport,-0.0788889974355698,129.457992553711,AS,ID,ID-MU,Gebe Island,WAMJ
WAMK,Kao Airport,1.1852799654007,127.896003723145,AS,ID,ID-MU,Kao-Celebes Island,WAMK
WAML,Mutiara Airport,-0.91854202747345,119.910003662109,AS,ID,ID-ST,Palu-Celebes Island,WAML
WAMM,Sam Ratulangi Airport,1.54926002025604,124.926002502441,AS,ID,ID-SA,Manado-Celebes Island,WAMM
WAMN,Melangguane Airport,4.00693988800049,126.672996520996,AS,ID,ID-SA,Karakelong Island,WAMN
WAMP,Kasiguncu Airport,-1.41674995422,120.657997131,AS,ID,ID-ST,Poso-Celebes Island,WAMP
WAMR,Pitu Airport,2.04598999023,128.324996948,AS,ID,ID-MU,Gotalalamo-Morotai Island,WAMR
WAMT,Sultan Khairun Babullah Airport,0.831413984298706,127.380996704102,AS,ID,ID-MU,Sango-Ternate Island,WAMT
WAMU,Wuasa Airport,-1.42499995231628,120.316390991211,AS,ID,ID-ST,Wuasa-Celebes Island,WAMU
WAMW,Bubung Airport,-1.03892004489899,122.772003173828,AS,ID,ID-ST,Luwok-Celebes Island,WAMW
WAMY,Buol Airport,1.1027,121.4141,AS,ID,ID-ST,Buol-Celebes Island,WAMY
WAOC,Batu Licin Airport,-3.41241002083,115.995002747,AS,ID,ID-KS,Batu Licin-Borneo Island,WAOC
WAOH,Mekar Putih Airport,-3.98990988731384,116.101997375488,AS,ID,ID-KS,Mekar Putih-Laut Island,WAOH
WAOI,Iskandar Airport,-2.70519995689,111.672996521,AS,ID,ID-KT,Pangkalanbun-Borneo Island,WAOI
WAOK,Stagen Airport,-3.2947199344635,116.165000915527,AS,ID,ID-KS,Laut Island,WAOK
WAOL,Kuala Pembuang Airport,-2.86666989326,112.532997131,AS,ID,ID-U-A,Kuala Pembuang,WAOL
WAOM,Beringin Airport,-0.940325021744,114.893875122,AS,ID,ID-U-A,Murateweh-Borneo Island,WAOM
WAON,Warukin Airport,-2.21655988693,115.435997009,AS,ID,ID-KS,Tanta-Tabalong-Borneo Island,WAON
WAOO,Syamsudin Noor Airport,-3.44235992431641,114.763000488281,AS,ID,ID-KS,Banjarmasin-Borneo Island,WAOO
WAOP,Tjilik Riwut Airport,-2.22513008118,113.943000793,AS,ID,ID-U-A,Palangkaraya-Kalimantan Tengah,WAOP
WAOS,Sampit(Hasan) Airport,-2.49919009209,112.974998474,AS,ID,ID-U-A,Sampit-Borneo Island,WAOS
WAOT,Teluk Kepayang Airport,-3.4203,115.6867,AS,ID,ID-KS,Teluk Kepayang,WAOT
WAOU,"SANGGU Airport, Buntok",-1.66929996013641,114.898002624512,AS,ID,ID-KT,Buntok,WAOU
WAPA,Amahai Airport,-3.34800004959,128.925994873,AS,ID,ID-MA,Amahai-Seram Island,WAPA
WAPB,Bula Airport,-3.10996007919312,130.509994506836,AS,ID,ID-MA,Bula-Seram Island,WAPB
WAPC,"Banda Airport, Kepulauan",5.11667013168335,97.11669921875,AS,ID,ID-MA,Banda Island,WAPC
WAPD,Rar Gwamar Airport,-5.77222013474,134.212005615,AS,ID,ID-MA,Dobo-Warmar Island,WAPD
WAPE,"Mangole Airport, Falabisahaya",-1.87578999996185,125.830001831055,AS,ID,ID-MU,Mangole Island,WAPE
WAPG,Namrole Airport,-3.8548,126.7012,AS,ID,ID-MA,Namrole-Buru Island,WAPG
WAPH,"Oesman Sadik Airport, Labuha",-0.635258972644806,127.501998901367,AS,ID,ID-MU,Labuha-Halmahera Island,WAPH
WAPI,Saumlaki/Olilit Airport,-7.9886097908,131.305999756,AS,ID,ID-MA,Saumlaki-Yamdena Island,WAPI
WAPK,Nangasuri Airport,-6.0661997795105,134.274002075195,AS,ID,ID-MA,Maikoor Island,WAPK
WAPL,Dumatumbun Airport,-5.66162014007568,132.731002807617,AS,ID,ID-MA,Langgur-Seram Island,WAPL
WAPN,Emalamo Sanana Airport,-2.08050990104675,125.967002868652,AS,ID,ID-MU,Sanana-Seram Island,WAPN
WAPO,Larat Airport,-7.1282,131.7673,AS,ID,ID-MA,Kepulauan Larat,WAPO
WAPP,"Pattimura Airport, Ambon",-3.7102599144,128.089004517,AS,ID,ID-MA,Ambon,WAPP
WAPQ,Kisar Airport,-8.01848983764648,127.196998596191,AS,ID,ID-NT,Kisar-Kisar Island,WAPQ
WAPR,Namlea Airport,-3.23556995391846,127.099998474121,AS,ID,ID-MA,Namlea-Buru Island,WAPR
WAPT,Taliabu Island Airport,-1.64262998104095,124.55899810791,AS,ID,ID-MU,Tikong-Taliabu Island,WAPT
WAPV,"Wahai,Seram Island",-2.8114,129.484,AS,ID,ID-MA,Seram Island,WAPV
WARA,Abdul Rachman Saleh Airport,-7.92655992508,112.714996338,AS,ID,ID-JI,Malang-Java Island,WARA
WARC,Ngloram Airport,-7.19484166667,111.548166667,AS,ID,ID-JT,Tjepu-Java Island,WARC
WARI,Iswahyudi Airport,-7.61576986312866,111.43399810791,AS,ID,ID-JI,Madiun-Java Island,WARI
WARJ,Adi Sutjipto International Airport,-7.78817987442017,110.431999206543,AS,ID,ID-YO,Yogyakarta-Java Island,WARJ
WARQ,Adi Sumarmo Wiryokusumo Airport,-7.51608991622925,110.75700378418,AS,ID,ID-JT,Sukarata(Solo)-Java Island,WARQ
WARR,Juanda International Airport,-7.37982988357544,112.787002563477,AS,ID,ID-JI,Surabaya,WARR
WARS,Achmad Yani Airport,-6.97273015975952,110.375,AS,ID,ID-JT,Semarang-Java Island,WARS
WART,Trunojoyo Airport,-7.0242,113.89023,AS,ID,ID-JI,Sumenep-Madura Island,WART
WARU,Dewadaru - Kemujan Island,-5.80091,110.47838,AS,ID,ID-JT,Karimunjawa,WARU
WASB,Stenkol Airport,-2.1033,133.5164,AS,ID,ID-IJ,Bintuni,WASB
WASC,Abresso Airport,-1.50845003128052,134.186996459961,AS,ID,ID-IJ,Ransiki-Papua Island,WASC
WASE,Kebar Airport,-0.637100994586945,133.128005981445,AS,ID,ID-IJ,Kebar-Papua Island,WASE
WASF,Fakfak Airport,-2.92019009590149,132.266998291016,AS,ID,ID-IJ,Fakfak-Papua Island,WASF
WASI,Inanwatan Airport,-2.12809991836548,132.160995483398,AS,ID,ID-IJ,Inanwatan Airport-Papua Island,WASI
WASK,Kaimana Airport,-3.64452004432678,133.695999145508,AS,ID,ID-IJ,Kaimana-Papua Island,WASK
WASM,Merdei Airport,-1.58333003520966,133.332992553711,AS,ID,ID-IJ,Merdei-Papua Island,WASM
WASO,Babo Airport,-2.53223991394043,133.438995361328,AS,ID,ID-IJ,Babo-Papua Island,WASO
WASR,Rendani Airport,-0.891833007335663,134.04899597168,AS,ID,ID-IJ,Manokwari-Papua Island,WASR
WAST,Teminabuan Airport,-1.44472002983093,132.02099609375,AS,ID,ID-IJ,Atinjoe-Papua Island,WAST
WASW,Wasior Airport,-2.721,134.5061,AS,ID,ID-IJ,Wasior-Papua Island,WASW
WATB,Bajawa Soa Airport,-8.70743498008,121.057426929,AS,ID,ID-NT,Bajawa,WATB
WATC,Maumere(Wai Oti) Airport,-8.64064979553,122.236999512,AS,ID,ID-NT,Maumere-Flores Island,WATC
WATE,Ende (H Hasan Aroeboesman) Airport,-8.8492898941,121.661003113,AS,ID,ID-NT,Ende-Flores Island,WATE
WATG,Frans Sales Lega Airport,-8.5970096588135,120.47699737549,AS,ID,ID-NT,Satar Tacik-Flores Island,WATG
WATM,Mali Airport,-8.13234043121338,124.59700012207,AS,ID,ID-NT,Alor Island,WATM
WATO,Komodo (Mutiara II) Airport,-8.48666000366211,119.888999938965,AS,ID,ID-NT,Labuan Bajo-Flores Island,WATO
WATT,El Tari Airport,-10.1716003417969,123.670997619629,AS,ID,ID-NT,Kupang-Timor Island,WATT
WAWB,Betoambari Airport,-5.48687982559204,122.569000244141,AS,ID,ID-SG,Bau Bau-Butung Island,WAWB
WAWH,Selayar/Aroepala Airport,-6.1751,120.4362,AS,ID,ID-SN,Selayar,WAWH
WAWM,Andi Jemma Airport,-2.55803990364075,120.323997497559,AS,ID,ID-SN,Masamba-Celebes Island,WAWM
WAWS,Soroako Airport,-2.53119993209839,121.358001708984,AS,ID,ID-SN,Soroako-Celebes Island,WAWS
WAWT,Pongtiku Airport,-3.0447399616241,119.82199859619,AS,ID,ID-SN,Makale,WAWT
WAWW,Wolter Monginsidi Airport,-4.08161020278931,122.417999267578,AS,ID,ID-SG,Kendari-Celebes Island,WAWW
WAXX,Dominique Edward Osok Airport,-0.894,131.287,AS,ID,ID-IJ,Sorong-Papua Island,WASS
WBAK,Anduki Airport,4.63700008392,114.382003784,AS,BN,BN-BE,Anduki/Seria,WBAK
WBB,Stebbins Airport,63.5159988403,-162.277999878,NA,US,US-AK,Stebbins,WBB
WBC,Wapolu Airport,-9.3376,150.5093,OC,PG,PG-MBA,Wapolu,AYWJ
WBGA,Long Atip Airport,3.81699991226196,114.699996948242,AS,MY,MY-13,Long Atip,WBGA
WBGB,Bintulu Airport,3.12385010719,113.019996643,AS,MY,MY-13,Bintulu,WBGB
WBGC,Belaga Airport,2.65000009537,113.766998291,AS,MY,MY-13,Belaga,WBGC
WBGD,Long Semado Airport,4.21700000763,115.599998474,AS,MY,MY-13,Long Semado,WBGD
WBGE,Long Geng Airport,2.61700010299683,114.133003234863,AS,MY,MY-13,Long Geng,WBGE
WBGF,Long Lellang Airport,3.42100000381,115.153999329,AS,MY,MY-13,Long Datih,WBGF
WBGG,Kuching International Airport,1.48469996452332,110.34700012207,AS,MY,MY-13,Kuching,WBGG
WBGI,Long Seridan Airport,3.96700000762939,115.050003051758,AS,MY,MY-13,Long Seridan,WBGI
WBGJ,Limbang Airport,4.80830001831055,115.01000213623,AS,MY,MY-13,Limbang,WBGJ
WBGK,Mukah Airport,2.90638995170593,112.080001831055,AS,MY,MY-13,Mukah,WBGK
WBGL,Long Akah Airport,3.29999995231628,114.782997131348,AS,MY,MY-13,Long Akah,WBGL
WBGM,Marudi Airport,4.17897987365723,114.329002380371,AS,MY,MY-13,Marudi,WBGM
WBGN,Sematan Airport,1.81360995769501,109.763000488281,AS,MY,MY-13,Sematan,WBGN
WBGO,Lio Matu Airport,3.15000009536743,115.233001708984,AS,MY,MY-13,Lio Matu,WBGO
WBGP,Kapit Airport,2.01052374505,112.931468248,AS,MY,MY-13,Kapit,WBGP
WBGQ,Bakalalan Airport,3.97399997711182,115.61799621582,AS,MY,MY-13,Bakalalan,WBGQ
WBGR,Miri Airport,4.3220100402832,113.986999511719,AS,MY,MY-13,Miri,WBGR
WBGS,Sibu Airport,2.26160001754761,111.985000610352,AS,MY,MY-13,Sibu,WBGS
WBGT,Tanjung Manis Airport,2.17783999443054,111.202003479004,AS,MY,MY-13,Tanjung Manis,WBGT
WBGU,Long Sukang Airport,4.5522198677063,115.494003295898,AS,MY,MY-13,Long Sukang,WBGU
WBGW,Lawas Airport,4.8491702079773,115.407997131348,AS,MY,MY-13,Lawas,WBGW
WBGZ,Bario Airport,3.73389005661011,115.478996276855,AS,MY,MY-13,Bario,WBGZ
WBKA,Semporna Airport,4.44999980926514,118.583000183105,AS,MY,MY-12,Semporna,WBKA
WBKB,Kota Belud Airport,6.36515998840332,116.471000671387,AS,MY,MY-12,Kota Belud,WBKB
WBKD,Lahad Datu Airport,5.03224992752075,118.323997497559,AS,MY,MY-12,Lahad Datu,WBKD
WBKE,Telupid Airport,5.62861013412476,117.125999450684,AS,MY,MY-12,Telupid,WBKE
WBKG,Keningau Airport,5.35749006271362,116.162002563477,AS,MY,MY-12,Keningau,WBKG
